,Date,Country,Energy,Production,Urban Population,Population Growth,Population,GDP in $,CO2 Emission
2217,2006,Asia Pacific,renewable,85.61229572898006,1026344210.0,0.731870876553458,2146744075.0,10917624046693.7,10029012.4179611
2226,2007,Asia Pacific,renewable,98.69007005761014,1055909270.0,0.700665634770644,2161785573.0,12209776362940.2,10634881.153433802
2235,2008,Asia Pacific,renewable,118.60705102111166,1086071158.0,0.709301106988192,2177119142.0,14100855248279.8,11224859.741230698
2244,2009,Asia Pacific,renewable,147.57396055273614,1116140560.0,0.686240486879157,2192059415.0,14526067836583.6,11631078.2348174
2253,2010,Asia Pacific,renewable,181.51390543924796,1146373663.0,0.6763141956168249,2206884624.0,16935062447071.5,12584718.1847754
2262,2011,Asia Pacific,renewable,226.7776794794712,1174751459.0,0.670106893635221,2221673110.0,19632602228096.1,13753828.8306651
2271,2012,Asia Pacific,renewable,272.6239526206002,1202827293.0,0.6817358922798461,2236819053.0,21010207451844.7,14109486.4296155
2280,2013,Asia Pacific,renewable,349.95948924761416,1231051078.0,0.680784794799408,2252046977.0,21243898145787.0,14258139.274655402
2289,2014,Asia Pacific,renewable,417.8295050380637,1259640281.0,0.6853907648303871,2267482299.0,21876509488557.4,14272114.6815449
2298,2015,Asia Pacific,renewable,503.90427232504067,1288407782.0,0.6780000887671779,2282855831.0,21747800265057.0,16265484.150390625
2307,2016,Asia Pacific,renewable,621.6423024013079,1317541789.0,0.685904680767365,2298514046.0,22447570589125.6,17233590.020507812
2316,2017,Asia Pacific,renewable,796.5822242345662,1346786047.0,0.682526044480824,2314202003.0,23912261117830.8,18257050.434570312
2325,2018,Asia Pacific,renewable,995.9795261769435,1374879347.0,0.6057754241776079,2328220870.0,25918289434655.4,19337707.674804688
2334,1982,World,renewable,61.38905641610978,1843755802.0,1.79921214102485,4593454253.0,11507419044047.1,18562354.0
2343,1983,World,renewable,68.05372768693314,1892827915.0,1.78326321518283,4675367633.0,11739581031767.4,18484356.91
2352,1984,World,renewable,76.06028497334265,1942866006.0,1.7459683688579,4756998073.0,12172632270220.0,19145865.375
2361,1985,World,renewable,77.86819885674365,1994247166.0,1.74810024565674,4840155168.0,12786868776197.2,19719241.162
2370,1986,World,renewable,85.73314796396896,2047492186.0,1.76949215525646,4925801334.0,15109518321326.6,20315356.016
2379,1987,World,renewable,91.8488341426483,2102280624.0,1.7819446430804802,5013576387.0,17186317201890.2,20817151.963
2388,1988,World,renewable,94.62250303109317,2158076715.0,1.7695344431180802,5102293348.0,19226665300870.3,21565403.313
2397,1989,World,renewable,106.94631282361698,2213986943.0,1.73788271179582,5190965222.0,20068920934036.3,22029385.156
2406,1990,World,renewable,120.56109505914503,2271805636.0,1.74100291824301,5281340078.0,22603206098495.3,22149402.399
2415,1991,World,renewable,126.08915564802864,2329303604.0,1.6637825949901,5369210095.0,23942384829866.4,22403928.869000006
2424,1992,World,renewable,135.64442188139853,2384524997.0,1.56790037101351,5453393960.0,25425855198396.5,22183417.491
2433,1993,World,renewable,141.07994117769834,2441829440.0,1.5596666337306002,5538448726.0,25838198034038.6,22162174.56
2442,1994,World,renewable,147.6374266643666,2499212205.0,1.51895772917553,5622575421.0,27753090818176.4,22551690.634
2451,1995,World,renewable,154.62211137000563,2558434408.0,1.51100866842422,5707533023.0,30865108095791.8,23037524.13
2460,1996,World,renewable,159.7227370460891,2616500742.0,1.45283779639726,5790454220.0,31549409160506.7,23571556.674
2469,1997,World,renewable,173.84112652145677,2675193465.0,1.4267887260837298,5873071768.0,31435985940809.5,23975007.348
2478,1998,World,renewable,185.32438843486045,2734448158.0,1.3917552045824098,5954810550.0,31367309193548.1,24114192.0
2487,1999,World,renewable,199.33068730950131,2793971265.0,1.3514046219320903,6035284135.0,32529370037527.9,24059187.0
2496,2000,World,renewable,217.99872540992584,2854279372.0,1.32262584850116,6115108363.0,33581571601703.8,24689911.0
2505,2001,World,renewable,231.02853520999514,2919083083.0,1.29763981747448,6194460444.0,33382422263799.0,25276631.0
2514,2002,World,renewable,259.9603099263071,2987617002.0,1.2763984484973898,6273526441.0,34669304532580.9,25646998.0
2523,2003,World,renewable,282.5652593255385,3057172140.0,1.26167090781215,6352677699.0,38899897038562.5,27047792.0
2532,2004,World,renewable,322.67670096817943,3128054896.0,1.25454612647114,6432374971.0,43811772234694.6,28393581.0
2541,2005,World,renewable,363.08716548653797,3200209755.0,1.2472515417976,6512602867.0,47459060744747.3,29490014.0
2550,2006,World,renewable,410.4645482586334,3273026502.0,1.24405459160634,6593623202.0,51442676003488.1,30568112.0
2559,2007,World,renewable,473.2939474033343,3346267002.0,1.23615216555409,6675130418.0,57968741828029.4,31180501.0
2568,2008,World,renewable,548.2405904221987,3421841292.0,1.23977733493925,6757887172.0,63616066492489.3,32181592.0
2577,2009,World,renewable,636.327575619433,3497913692.0,1.2238204470573402,6840591577.0,60340071198873.6,31891899.0
2586,2010,World,renewable,754.1491148044182,3574434195.0,1.20392634281666,6922947261.0,66036932045341.4,33472376.0
2595,2011,World,renewable,899.7307102054441,3648339756.0,1.17094638950479,7004011262.0,73357420394392.0,34847501.0
2604,2012,World,renewable,1055.4234875367401,3723531164.0,1.18478340333657,7086993625.0,75045654452275.2,35470891.0
2613,2013,World,renewable,1248.4209657946478,3799949355.0,1.18481902825192,7170961674.0,77189608277384.9,35837591.0
2622,2014,World,renewable,1412.1011246177513,3877658217.0,1.18104392200382,7255653881.0,79296107902414.6,36138285.0
2631,2015,World,renewable,1628.589970067479,3956546394.0,1.17004356040616,7340548192.0,75003074210656.5,38749769.904296875
2640,2016,World,renewable,1841.8750126053515,4036538900.0,1.16551280316151,7426103221.0,76102831192800.1,40079719.529296875
2649,2017,World,renewable,2166.483070971708,4116669665.0,1.14309258131439,7510990456.0,80891341462319.1,41479480.08300781
2658,2018,World,renewable,2480.3896543555666,4196356648.0,1.1087738759336898,7594270356.0,85804390603622.0,42951370.08300781
